121,1427675536612,2015-03-30-8-32-16AM,1012.50964,6.1670675,200,205
122,1427675536812,2015-03-30-8-32-16AM,1012.5372,5.9371896,200,205
123,1427675537012,2015-03-30-8-32-17AM,1012.5979,5.429873,200,205
124,1427675537212,2015-03-30-8-32-17AM,1012.5966,5.440442,200,205
125,1427675537412,2015-03-30-8-32-17AM,1012.68207,4.7296705,200,205
126,1427675537612,2015-03-30-8-32-17AM,1012.5892,5.5038567,200,205
127,1427675537812,2015-03-30-8-32-17AM,1012.56665,5.6914577,200,205
128,1427675538013,2015-03-30-8-32-18AM,1012.726,4.3623943,201,205
129,1427675538213,2015-03-30-8-32-18AM,1012.63153,5.1497917,200,205
130,1427675538612,2015-03-30-8-32-18AM,1012.61285,5.305686,399,205
131,1427675538812,2015-03-30-8-32-18AM,1012.61414,5.295117,200,205
132,1427675539012,2015-03-30-8-32-19AM,1012.5453,5.86849,200,205
133,1427675539212,2015-03-30-8-32-19AM,1012.44653,6.6902375,200,205
134,1427675539412,2015-03-30-8-32-19AM,1012.5519,5.8130026,200,205
135,1427675539613,2015-03-30-8-32-19AM,1012.6662,4.861784,201,205
136,1427675540012,2015-03-30-8-32-20AM,1012.484,6.3784494,399,205
137,1427675540212,2015-03-30-8-32-20AM,1012.63684,5.1075153,200,205
138,1427675540412,2015-03-30-8-32-20AM,1012.4954,6.283327,200,205
139,1427675540612,2015-03-30-8-32-20AM,1012.6407,5.073166,200,205
140,1427675540812,2015-03-30-8-32-20AM,1012.6437,5.0493855,200,205
141,1427675541012,2015-03-30-8-32-21AM,1012.596,5.4457264,200,205
142,1427675541212,2015-03-30-8-32-21AM,1012.60736,5.3506045,200,205
143,1427675541412,2015-03-30-8-32-21AM,1012.61017,5.3294663,200,205
144,1427675541612,2015-03-30-8-32-21AM,1012.6967,4.6081257,200,205
145,1427675541812,2015-03-30-8-32-21AM,1012.51373,6.1327176,200,205
146,1427675542012,2015-03-30-8-32-22AM,1012.6215,5.2343445,200,205
147,1427675542212,2015-03-30-8-32-22AM,1012.56573,5.6993847,200,205
148,1427675542412,2015-03-30-8-32-22AM,1012.5475,5.8499947,200,205
149,1427675542612,2015-03-30-8-32-22AM,1012.5249,6.0375957,200,205
150,1427675542812,2015-03-30-8-32-22AM,1012.4893,6.3335304,200,205
151,1427675543012,2015-03-30-8-32-23AM,1012.6338,5.131296,200,205
152,1427675543212,2015-03-30-8-32-23AM,1012.5934,5.4668646,200,205
153,1427675543412,2015-03-30-8-32-23AM,1012.5331,5.971539,200,205
154,1427675543612,2015-03-30-8-32-23AM,1012.61926,5.2528405,200,205
155,1427675543812,2015-03-30-8-32-23AM,1012.49164,6.315035,200,205
156,1427675544012,2015-03-30-8-32-24AM,1012.57025,5.659751,200,205
157,1427675544212,2015-03-30-8-32-24AM,1012.5104,6.1591406,200,205
158,1427675544412,2015-03-30-8-32-24AM,1012.6411,5.0705237,200,205
159,1427675544612,2015-03-30-8-32-24AM,1012.57574,5.614832,200,205
160,1427675544812,2015-03-30-8-32-24AM,1012.57605,5.61219,200,205
161,1427675545012,2015-03-30-8-32-25AM,1012.55225,5.8103604,200,205
162,1427675545212,2015-03-30-8-32-25AM,1012.57056,5.6571083,200,205
163,1427675545412,2015-03-30-8-32-25AM,1012.65375,4.964833,200,205
164,1427675545612,2015-03-30-8-32-25AM,1012.52167,6.066661,200,205
165,1427675545812,2015-03-30-8-32-25AM,1012.54474,5.873775,200,205
166,1427675546012,2015-03-30-8-32-26AM,1012.4386,6.7562943,200,205
167,1427675546212,2015-03-30-8-32-26AM,1012.57916,5.585767,200,205
168,1427675546412,2015-03-30-8-32-26AM,1012.4638,6.547555,200,205
169,1427675546612,2015-03-30-8-32-26AM,1012.45294,6.637392,200,205
170,1427675546812,2015-03-30-8-32-26AM,1012.5191,6.087799,200,205
171,1427675547012,2015-03-30-8-32-27AM,1012.5916,5.4827185,200,205
172,1427675547212,2015-03-30-8-32-27AM,1012.62134,5.2343445,200,205
173,1427675547412,2015-03-30-8-32-27AM,1012.5107,6.156498,200,205
174,1427675547612,2015-03-30-8-32-27AM,1012.55884,5.7548723,200,205
175,1427675547812,2015-03-30-8-32-27AM,1012.5613,5.736377,200,205
176,1427675548012,2015-03-30-8-32-28AM,1012.5321,5.979466,200,205
177,1427675548212,2015-03-30-8-32-28AM,1012.4965,6.2754006,200,205
178,1427675548412,2015-03-30-8-32-28AM,1012.5373,5.9345474,200,205
179,1427675548612,2015-03-30-8-32-28AM,1012.5188,6.090441,200,205
180,1427675548812,2015-03-30-8-32-28AM,1012.6001,5.411377,200,205
181,1427675549012,2015-03-30-8-32-29AM,1012.5619,5.731092,200,205
182,1427675549212,2015-03-30-8-32-29AM,1012.73694,4.272557,200,205
183,1427675549412,2015-03-30-8-32-29AM,1012.62305,5.221133,200,205
184,1427675549612,2015-03-30-8-32-29AM,1012.7712,3.9871912,200,205
185,1427675549812,2015-03-30-8-32-29AM,1012.9117,2.816664,200,205
186,1427675550012,2015-03-30-8-32-30AM,1012.947,2.5233717,200,205
187,1427675550212,2015-03-30-8-32-30AM,1012.9041,2.8800786,200,205
188,1427675550412,2015-03-30-8-32-30AM,1012.9617,2.4018269,200,205
189,1427675550612,2015-03-30-8-32-30AM,1013.0143,1.9632095,200,205
190,1427675550812,2015-03-30-8-32-30AM,1012.91077,2.8245907,200,205
191,1427675551012,2015-03-30-8-32-31AM,1012.91,2.8325176,200,205
192,1427675551212,2015-03-30-8-32-31AM,1012.96924,2.3384123,200,205
193,1427675551412,2015-03-30-8-32-31AM,1012.96924,2.3384123,200,205
194,1427675551612,2015-03-30-8-32-31AM,1012.9446,2.5418675,200,205
195,1427675551812,2015-03-30-8-32-31AM,1012.9808,2.2406483,200,205
196,1427675552012,2015-03-30-8-32-32AM,1013.00037,2.0794697,200,205
197,1427675552212,2015-03-30-8-32-32AM,1013.0531,1.6382098,200,205
198,1427675552412,2015-03-30-8-32-32AM,1013.0436,1.717478,200,205
199,1427675552612,2015-03-30-8-32-32AM,1012.9763,2.2802825,200,205
200,1427675552812,2015-03-30-8-32-32AM,1013.0161,1.9473559,200,205
201,1427675553012,2015-03-30-8-32-33AM,1012.88226,3.0623956,200,205
202,1427675553212,2015-03-30-8-32-33AM,1012.9121,2.8140216,200,205
203,1427675553412,2015-03-30-8-32-33AM,1013.05615,1.6144294,200,205
204,1427675553612,2015-03-30-8-32-33AM,1013.01794,1.9315022,200,205
205,1427675553812,2015-03-30-8-32-33AM,1012.9332,2.6369894,200,205
206,1427675554012,2015-03-30-8-32-34AM,1013.0854,1.3713402,200,205
207,1427675554212,2015-03-30-8-32-34AM,1013.05164,1.6514212,200,205
208,1427675554412,2015-03-30-8-32-34AM,1013.15924,0.75569034,200,205
209,1427675554612,2015-03-30-8-32-34AM,1013.02655,1.8601608,200,205
210,1427675554812,2015-03-30-8-32-34AM,1013.1219,1.0674787,200,205
211,1427675555012,2015-03-30-8-32-35AM,1013.06665,1.5272343,200,205
212,1427675555212,2015-03-30-8-32-35AM,1013.0557,1.6170716,200,205
213,1427675555412,2015-03-30-8-32-35AM,1013.01306,1.9737786,200,205
214,1427675555612,2015-03-30-8-32-35AM,1013.0708,1.4928848,200,205
215,1427675555812,2015-03-30-8-32-35AM,1013.0628,1.5589416,200,205
216,1427675556012,2015-03-30-8-32-36AM,1013.0646,1.543088,200,205
217,1427675556212,2015-03-30-8-32-36AM,1013.0271,1.8548763,200,205
218,1427675556412,2015-03-30-8-32-36AM,1013.14014,0.9142268,200,205
219,1427675556612,2015-03-30-8-32-36AM,1013.0656,1.5351611,200,205
220,1427675556812,2015-03-30-8-32-36AM,1013.17,0.665853,200,205
221,1427675557012,2015-03-30-8-32-37AM,1013.1868,0.5258125,200,205
222,1427675557212,2015-03-30-8-32-37AM,1013.2686,-0.15325189,200,205
223,1427675557412,2015-03-30-8-32-37AM,1013.32605,-0.63414574,200,205
224,1427675557612,2015-03-30-8-32-37AM,1013.27905,-0.2430892,200,205
225,1427675557812,2015-03-30-8-32-37AM,1013.25165,-0.015853643,200,205
226,1427675558012,2015-03-30-8-32-38AM,1013.2872,-0.31178832,200,205
227,1427675558212,2015-03-30-8-32-38AM,1013.3055,-0.45975566,200,205
228,1427675558412,2015-03-30-8-32-38AM,1013.28174,-0.2642274,200,205
229,1427675558612,2015-03-30-8-32-38AM,1013.23706,0.10833323,200,205
230,1427675558812,2015-03-30-8-32-38AM,1013.4846,-1.9552827,200,205
231,1427675559012,2015-03-30-8-32-39AM,1013.2444,0.04756093,200,205
232,1427675559212,2015-03-30-8-32-39AM,1013.3205,-0.5865848,200,205
233,1427675559412,2015-03-30-8-32-39AM,1013.2174,0.2721542,200,205
234,1427675559612,2015-03-30-8-32-39AM,1013.38794,-1.1467469,200,205
235,1427675559812,2015-03-30-8-32-39AM,1013.2897,-0.32764196,200,205
236,1427675560012,2015-03-30-8-32-40AM,1013.30756,-0.48089385,200,205
237,1427675560212,2015-03-30-8-32-40AM,1013.2907,-0.33821106,200,205
238,1427675560412,2015-03-30-8-32-40AM,1013.2244,0.21138191,200,205
239,1427675560612,2015-03-30-8-32-40AM,1013.2322,0.14796734,200,205
240,1427675560812,2015-03-30-8-32-40AM,1013.3864,-1.1361778,200,205
241,1427675561012,2015-03-30-8-32-41AM,1013.34875,-0.82438946,200,205
242,1427675561212,2015-03-30-8-32-41AM,1013.2275,0.18760145,200,205
243,1427675561412,2015-03-30-8-32-41AM,1013.3603,-0.9195113,200,205
244,1427675561612,2015-03-30-8-32-41AM,1013.2427,0.0607723,200,205
245,1427675561812,2015-03-30-8-32-41AM,1013.16656,0.69491804,200,205
246,1427675562012,2015-03-30-8-32-42AM,1013.179,0.59186935,200,205
247,1427675562212,2015-03-30-8-32-42AM,1013.2956,-0.38048744,200,205
248,1427675562412,2015-03-30-8-32-42AM,1013.2306,0.16117871,200,205
249,1427675562612,2015-03-30-8-32-42AM,1013.3262,-0.63414574,200,205
250,1427675562812,2015-03-30-8-32-42AM,1013.3752,-1.0410559,200,205
251,1427675563012,2015-03-30-8-32-43AM,1013.189,0.5073166,200,205
252,1427675563212,2015-03-30-8-32-43AM,1013.1909,0.49146295,200,205
253,1427675563412,2015-03-30-8-32-43AM,1013.23254,0.14532506,200,205
254,1427675563612,2015-03-30-8-32-43AM,1013.2464,0.029065013,200,205
255,1427675563812,2015-03-30-8-32-43AM,1013.29724,-0.39105654,200,205
256,1427675564012,2015-03-30-8-32-44AM,1013.2363,0.11361778,200,205
257,1427675564212,2015-03-30-8-32-44AM,1013.22723,0.19024372,200,205
